event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_p0_p5,car_p0_p20,car_p0_p60,car_p0_p120,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
US-s-p500-mhk-20251205-20251222-del-02,,US,S&P500,MHK,Mohawk Industries,effective,deletion,0,1,sp500-20251222,2025-12-05,2025-12-22,2025-12-22,,0.0076146406989070995,0.09540005285641638,0.09540005285641638,0.09540005285641638,0.04050922970563042,22.606635485044126,-0.04646465193332792,-1.6661185046733493,-0.0006447149875845768
US-s-p500-mhs-20120402-20120403-del-01,,US,S&P500,MHS,Medco Health Solutions,announce,deletion,0,1,sp500-20120403,2012-04-02,2012-04-03,2012-04-02,,,,,,0.0,,,,
US-s-p500-mhs-20120402-20120403-del-01,,US,S&P500,MHS,Medco Health Solutions,effective,deletion,0,1,sp500-20120403,2012-04-02,2012-04-03,2012-04-03,,,,,,0.0,,,,
US-s-p500-mi-20110627-20110705-del-01,,US,S&P500,MI,Marshall & Ilsley,announce,deletion,0,1,sp500-20110705,2011-06-27,2011-07-05,2011-06-27,,,,,,0.0,,,,
US-s-p500-mi-20110627-20110705-del-01,,US,S&P500,MI,Marshall & Ilsley,effective,deletion,0,1,sp500-20110705,2011-06-27,2011-07-05,2011-07-05,,,,,,0.0,,,,
US-s-p500-mil-20100708-20100714-del-01,,US,S&P500,MIL,Millipore,announce,deletion,0,1,sp500-20100714,2010-07-08,2010-07-14,2010-07-08,,,,,,0.0,,,,
US-s-p500-mil-20100708-20100714-del-01,,US,S&P500,MIL,Millipore,effective,deletion,0,1,sp500-20100714,2010-07-08,2010-07-14,2010-07-14,,,,,,0.0,,,,
US-s-p500-mjn-20170612-20170619-del-01,,US,S&P500,MJN,Mead Johnson,announce,deletion,0,1,sp500-20170619,2017-06-12,2017-06-19,2017-06-12,,,,,,0.0,,,,
US-s-p500-mjn-20170612-20170619-del-01,,US,S&P500,MJN,Mead Johnson,effective,deletion,0,1,sp500-20170619,2017-06-12,2017-06-19,2017-06-19,,,,,,0.0,,,,
US-s-p500-mktx-20190624-20190701-add-01,,US,S&P500,MKTX,MarketAxess,announce,addition,1,1,sp500-20190701,2019-06-24,2019-07-01,2019-06-24,,-0.0355113501564084,0.08316574822415508,0.035947223426229316,0.06613261911612162,0.14217177616426047,23.194536650517502,0.03779752415810492,1.6131281841733358,0.0036591329259658863
US-s-p500-mktx-20190624-20190701-add-01,,US,S&P500,MKTX,MarketAxess,effective,addition,1,1,sp500-20190701,2019-06-24,2019-07-01,2019-07-01,,0.0524749576730349,0.027123616568061098,0.04381499444537184,0.10805030205144597,0.07924193459704765,23.158902710360938,-0.044539139830505184,-1.7518251626484194,-0.011436697993570506
US-s-p500-mktx-20250905-20250922-del-02,,US,S&P500,MKTX,MarketAxess,announce,deletion,0,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-05,,0.014658250926778704,-0.08501402412386551,-0.15551033894687166,-0.09116597171565669,-0.03176841156943755,22.57983282900635,0.0006942519158450039,0.03305070506548091,0.0075318532516941115
US-s-p500-mktx-20250905-20250922-del-02,,US,S&P500,MKTX,MarketAxess,effective,deletion,0,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-22,,-0.0032884160515147982,-0.05170644695298861,-0.003327115522825209,-0.05816384724321645,-0.04565159330793045,22.569733719614796,-0.05015252579529948,-1.302698687713164,-0.0032189328455641195
US-s-p500-mlm-20140627-20140702-add-01,,US,S&P500,MLM,Martin Marietta,announce,addition,1,1,sp500-20140702,2014-06-27,2014-07-02,2014-06-27,Materials,-0.04813198230971061,-0.019325994627007712,-0.00840979926920743,-0.16570085930593312,0.05300212080374944,22.77915381603426,0.07186430158706367,2.1808056052615825,0.008336702790127791
US-s-p500-mlm-20140627-20140702-add-01,,US,S&P500,MLM,Martin Marietta,effective,addition,1,1,sp500-20140702,2014-06-27,2014-07-02,2014-07-02,Materials,-0.0153797856997946,-0.03688966237672363,-0.009006857888149207,-0.1776403105187234,0.08758291015042396,22.793421750309392,-0.05815678783508396,-1.1953979848352514,0.009634037120425541
US-s-p500-mmi-20101223-20110103-add-01,,US,S&P500,MMI,Motorola Mobility,announce,addition,1,1,sp500-20110103,2010-12-23,2011-01-03,2010-12-23,,,,,,0.0,,,,
US-s-p500-mmi-20101223-20110103-add-01,,US,S&P500,MMI,Motorola Mobility,effective,addition,1,1,sp500-20110103,2010-12-23,2011-01-03,2011-01-03,,,,,,0.0,,,,
US-s-p500-mmi-20120521-20120521-del-02,,US,S&P500,MMI,Motorola Mobility,announce,deletion,0,1,sp500-20120521,2012-05-21,2012-05-21,2012-05-21,,,,,,0.0,,,,
US-s-p500-mmi-20120521-20120521-del-02,,US,S&P500,MMI,Motorola Mobility,effective,deletion,0,1,sp500-20120521,2012-05-21,2012-05-21,2012-05-21,,,,,,0.0,,,,
US-s-p500-mnk-20140814-20140818-add-01,,US,S&P500,MNK,Mallinckrodt,announce,addition,1,1,sp500-20140818,2014-08-14,2014-08-18,2014-08-14,,,,,,0.0,,,,
US-s-p500-mnk-20140814-20140818-add-01,,US,S&P500,MNK,Mallinckrodt,effective,addition,1,1,sp500-20140818,2014-08-14,2014-08-18,2014-08-18,,,,,,0.0,,,,
US-s-p500-mnk-20170719-20170726-del-02,,US,S&P500,MNK,Mallinckrodt,announce,deletion,0,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-19,,,,,,0.0,,,,
US-s-p500-mnk-20170719-20170726-del-02,,US,S&P500,MNK,Mallinckrodt,effective,deletion,0,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-26,,,,,,0.0,,,,
US-s-p500-mnst-20120621-20120629-add-01,,US,S&P500,MNST,Monster Beverage,announce,addition,1,1,sp500-20120629,2012-06-21,2012-06-29,2012-06-21,Consumer Staples,-0.07124564024103,-0.1465868908027475,-0.38736180178869445,-0.2830910564571105,0.07694515403982494,23.23074920117404,0.04060448946583887,1.5620821459702654,-0.0022736848244912476
US-s-p500-mnst-20120621-20120629-add-01,,US,S&P500,MNST,Monster Beverage,effective,addition,1,1,sp500-20120629,2012-06-21,2012-06-29,2012-06-29,Consumer Staples,0.039073633918891,-0.04315512044363302,-0.2871603672916351,-0.2676411281231855,-0.0545455190313191,23.138144469670117,-0.048094836350590156,-1.6289723621043741,0.003076960910966157
US-s-p500-moh-20220225-20220302-add-01,,US,S&P500,MOH,Molina Healthcare,announce,addition,1,1,sp500-20220302,2022-02-25,2022-03-02,2022-02-25,,0.04318977245275199,0.046585122342537984,0.09398946936779749,0.07661067422416618,0.14630237132321433,23.497248146217636,0.052888035828534886,2.3030613396696342,0.013159336528090062
US-s-p500-moh-20220225-20220302-add-01,,US,S&P500,MOH,Molina Healthcare,effective,addition,1,1,sp500-20220302,2022-02-25,2022-03-02,2022-03-02,,0.008264467304141297,0.026262174625688896,0.02120901083875551,0.08158507581032878,0.07367114117016427,23.511294020821055,-0.051773256557901486,-1.6470264167958497,-0.0025160114828055163
US-s-p500-molx-20131204-20131210-del-01,,US,S&P500,MOLX,Molex,announce,deletion,0,1,sp500-20131210,2013-12-04,2013-12-10,2013-12-04,,-0.005599648038128901,-0.0055996480381289016,-0.0055996480381289016,-0.0055996480381289016,0.0002591227105144256,,,0.04369155283019488,-0.0002639668399163715
US-s-p500-molx-20131204-20131210-del-01,,US,S&P500,MOLX,Molex,effective,deletion,0,1,sp500-20131210,2013-12-04,2013-12-10,2013-12-10,,,,,,0.002072586378683905,,,,
US-s-p500-mon-20180604-20180607-del-01,,US,S&P500,MON,Monsanto,announce,deletion,0,1,sp500-20180607,2018-06-04,2018-06-07,2018-06-04,,,,,,0.0,,,,
US-s-p500-mon-20180604-20180607-del-01,,US,S&P500,MON,Monsanto,effective,deletion,0,1,sp500-20180607,2018-06-04,2018-06-07,2018-06-07,,,,,,0.0,,,,
US-s-p500-mos-20110921-20110923-add-01,,US,S&P500,MOS,The Mosaic Company,announce,addition,1,1,sp500-20110923,2011-09-21,2011-09-23,2011-09-21,Materials,-0.09699084513609009,-0.2021197086034803,-0.31529095238628446,-0.2939558588419468,0.05175990919448137,23.767340205766587,0.029319055303076727,0.9681381590465818,0.013781542267119359
US-s-p500-mos-20110921-20110923-add-01,,US,S&P500,MOS,The Mosaic Company,effective,addition,1,1,sp500-20110923,2011-09-21,2011-09-23,2011-09-23,Materials,-0.19835644110194312,-0.10333673731815442,-0.27469554215613395,-0.2250477316742628,-0.10882063642432538,23.673255800056417,0.028035784452076825,0.7106446038076211,0.02553897746456988
US-s-p500-mpc-20110630-20110630-add-01,,US,S&P500,MPC,Marathon Oil,announce,addition,1,1,sp500-20110630,2011-06-30,2011-06-30,2011-06-30,Energy,0.006002032351039396,0.10352345525468229,-0.12777929389188622,-0.08807102068504069,0.07570538083425737,22.48952806973129,0.02949498498763839,1.4600554951938474,0.005109869513906235
US-s-p500-mpc-20110630-20110630-add-01,,US,S&P500,MPC,Marathon Oil,effective,addition,1,1,sp500-20110630,2011-06-30,2011-06-30,2011-06-30,Energy,0.006002032351039396,0.10352345525468229,-0.12777929389188622,-0.08807102068504069,0.07570538083425737,22.48952806973129,0.02949498498763839,1.4600554951938474,0.005109869513906235
US-s-p500-mpwr-20210208-20210212-add-01,,US,S&P500,MPWR,Monolithic Power Systems,announce,addition,1,1,sp500-20210212,2021-02-08,2021-02-12,2021-02-08,Information Technology,0.065673832816241,-0.0819389356305841,-0.09869384255804878,0.1467323027563343,-0.057022788007879965,23.594707504782097,0.035820942874369925,1.6040108473994543,-0.006601630603888298
US-s-p500-mpwr-20210208-20210212-add-01,,US,S&P500,MPWR,Monolithic Power Systems,effective,addition,1,1,sp500-20210212,2021-02-08,2021-02-12,2021-02-12,Information Technology,-0.0186685765894486,-0.11207004506319079,-0.20688300901016335,0.10920843072319668,-0.009144330040043114,23.66235134321328,-0.04443990585082413,-1.8001270731291736,0.007780956278775536
US-s-p500-mrna-20210715-20210721-add-01,,US,S&P500,MRNA,Moderna,announce,addition,1,1,sp500-20210721,2021-07-15,2021-07-21,2021-07-15,Health Care,0.2841256485128001,0.4979671559565285,0.30174337725551703,0.05086574864312493,0.22357263824081652,25.306919188223716,0.0928449490485002,1.8450376098356926,0.017219046709192228
US-s-p500-mrna-20210715-20210721-add-01,,US,S&P500,MRNA,Moderna,effective,addition,1,1,sp500-20210721,2021-07-15,2021-07-21,2021-07-21,Health Care,0.11698079744222689,0.2916288173946505,0.13477811675050555,-0.1555110453680701,0.4758450752266927,25.52683034839018,-0.06092737030324768,-0.7726324975277059,-0.0007817479604304914
US-s-p500-mro-20241121-20241126-del-01,,US,S&P500,MRO,Marathon Oil,announce,deletion,0,1,sp500-20241126,2024-11-21,2024-11-26,2024-11-21,,,,,,0.0,,,,
US-s-p500-mro-20241121-20241126-del-01,,US,S&P500,MRO,Marathon Oil,effective,deletion,0,1,sp500-20241126,2024-11-21,2024-11-26,2024-11-26,,,,,,0.0,,,,
US-s-p500-msci-20180328-20180404-add-01,,US,S&P500,MSCI,MSCI,announce,addition,1,1,sp500-20180404,2018-03-28,2018-04-04,2018-03-28,Financials,-0.0690831910620084,-0.04967484601147117,0.052777984735131116,0.05052355439228393,0.07840946093094359,23.13944366818568,0.05369690593724961,1.5137446235999015,-0.00859537547494975
US-s-p500-msci-20180328-20180404-add-01,,US,S&P500,MSCI,MSCI,effective,addition,1,1,sp500-20180404,2018-03-28,2018-04-04,2018-04-04,Financials,0.0067084490436145,0.023835880080381726,0.08728335690776763,0.10077485251964105,-0.0015077142695255619,23.08384979392687,-0.05771683828974658,-1.4479482402811303,0.001673549497872148
US-s-p500-mtch-20210903-20210920-add-01,,US,S&P500,MTCH,Match Group,announce,addition,1,1,sp500-20210920,2021-09-03,2021-09-20,2021-09-03,,0.11531499671042583,0.09869754568798178,-0.1094736365853111,-0.1891963739455251,0.00471235859442487,24.2588728566112,0.019443009724135624,0.8810145373011178,0.0036943215118213357
US-s-p500-mtch-20210903-20210920-add-01,,US,S&P500,MTCH,Match Group,effective,addition,1,1,sp500-20210920,2021-09-03,2021-09-20,2021-09-20,,0.045870907518087894,-0.000357775028348304,-0.2721620670374235,-0.4707026611077947,0.17663795912623037,24.324829370063682,-0.04658312326104318,-1.417500386994412,0.00818822707979702
US-s-p500-mtd-20160825-20160906-add-01,,US,S&P500,MTD,Mettler Toledo,announce,addition,1,1,sp500-20160906,2016-08-25,2016-09-06,2016-08-25,Health Care,0.0066285605354517284,0.01843815849905504,0.030558463726488305,0.07804680475456915,0.030484409397592005,22.820357052268644,0.005583707503593955,0.5780015090696473,-0.003605999288148409
US-s-p500-mtd-20160825-20160906-add-01,,US,S&P500,MTD,Mettler Toledo,effective,addition,1,1,sp500-20160906,2016-08-25,2016-09-06,2016-09-06,Health Care,0.007604224816418204,0.049575385128962916,0.021506893386533874,0.0976444152108076,0.006567556125860907,22.816901406956593,-0.04503239482344622,-1.237691859005265,0.011820815690155896
US-s-p500-mur-20170719-20170726-del-01,,US,S&P500,MUR,Murphy Oil,announce,deletion,0,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-19,,0.031952876307065295,0.0106838811085351,0.027156485720248952,0.2386811357677141,-0.02950421763401645,21.98638472612752,0.052872985128327145,1.4433281983102138,0.01855410284489662
US-s-p500-mur-20170719-20170726-del-01,,US,S&P500,MUR,Murphy Oil,effective,deletion,0,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-26,,-0.0002232718387038049,-0.0718556886268528,-0.013600523267307147,0.22002033866408582,0.05409810068651688,22.028065665166142,-0.03993175396626213,-0.7660016815500761,-0.012045830503160108
US-s-p500-mww-20111216-20111216-del-01,,US,S&P500,MWW,Monster Worldwide,announce,deletion,0,1,sp500-20111216,2011-12-16,2011-12-16,2011-12-16,,,,,,0.0,,,,
US-s-p500-mww-20111216-20111216-del-01,,US,S&P500,MWW,Monster Worldwide,effective,deletion,0,1,sp500-20111216,2011-12-16,2011-12-16,2011-12-16,,,,,,0.0,,,,
US-s-p500-mxim-20181126-20181203-add-01,,US,S&P500,MXIM,Maxim Integrated,announce,addition,1,1,sp500-20181203,2018-11-26,2018-12-03,2018-11-26,,,,,,0.0,,,,
US-s-p500-mxim-20181126-20181203-add-01,,US,S&P500,MXIM,Maxim Integrated,effective,addition,1,1,sp500-20181203,2018-11-26,2018-12-03,2018-12-03,,,,,,0.0,,,,
US-s-p500-mxim-20210824-20210830-del-02,,US,S&P500,MXIM,Maxim Integrated,announce,deletion,0,1,sp500-20210830,2021-08-24,2021-08-30,2021-08-24,,,,,,0.0,,,,
US-s-p500-mxim-20210824-20210830-del-02,,US,S&P500,MXIM,Maxim Integrated,effective,deletion,0,1,sp500-20210830,2021-08-24,2021-08-30,2021-08-30,,,,,,0.0,,,,
US-s-p500-navi-20140424-20140501-add-01,,US,S&P500,NAVI,Navient,announce,addition,1,1,sp500-20140501,2014-04-24,2014-05-01,2014-04-24,,0.0091997564187042,-0.057197093474363685,0.024106963543895993,0.06145184402758853,-0.012359984098402776,21.178880490749247,0.05021239075600749,1.8360365212454326,0.010354434231724965
US-s-p500-navi-20140424-20140501-add-01,,US,S&P500,NAVI,Navient,effective,addition,1,1,sp500-20140501,2014-04-24,2014-05-01,2014-05-01,,-0.0007277259881920059,-0.06585481936745831,0.0468531203527868,0.12035450049247051,-0.025897875110102775,21.165078804513726,0.00044012047299607504,0.006862123069268478,0.007744361942117261
US-s-p500-navi-20180531-20180605-del-02,,US,S&P500,NAVI,Navient,announce,deletion,0,1,sp500-20180605,2018-05-31,2018-06-05,2018-05-31,,0.044418678468105696,-0.06541874690330221,-0.09995726511397222,-0.11830344277961878,0.07756661585354507,21.009819807876493,0.1284507382357739,1.7636957891028935,-0.0040329715422667105
US-s-p500-navi-20180531-20180605-del-02,,US,S&P500,NAVI,Navient,effective,deletion,0,1,sp500-20180605,2018-05-31,2018-06-05,2018-06-05,,-0.0247897473226827,-0.0824941642655133,-0.12219007307818622,-0.18168059253077934,0.07819823951445137,21.023835440916773,-0.12020147615839205,-1.3100945917641766,-0.009463505616750523
US-s-p500-nbr-20150323-20150323-del-01,,US,S&P500,NBR,Nabors Industries,announce,deletion,0,1,sp500-20150323,2015-03-23,2015-03-23,2015-03-23,,0.047766504116417204,0.1002330105036805,0.13257958950192328,-0.1503612770069689,-0.022901682443075222,22.998306045656594,-0.01193458723398922,-0.6488587501997731,-0.009513791070336668
US-s-p500-nbr-20150323-20150323-del-01,,US,S&P500,NBR,Nabors Industries,effective,deletion,0,1,sp500-20150323,2015-03-23,2015-03-23,2015-03-23,,0.047766504116417204,0.1002330105036805,0.13257958950192328,-0.1503612770069689,-0.022901682443075222,22.998306045656594,-0.01193458723398922,-0.6488587501997731,-0.009513791070336668
US-s-p500-nclh-20171004-20171013-add-01,,US,S&P500,NCLH,Norwegian Cruise Line Holdings,announce,addition,1,1,sp500-20171013,2017-10-04,2017-10-13,2017-10-04,Consumer Discretionary,0.06481753214680519,-0.02325547749087508,-0.07421772334785583,-0.059223863003731135,-0.0345739836294372,23.947212692458688,0.003185887668116695,0.5779863671331942,-0.0023953281743187838
US-s-p500-nclh-20171004-20171013-add-01,,US,S&P500,NCLH,Norwegian Cruise Line Holdings,effective,addition,1,1,sp500-20171013,2017-10-04,2017-10-13,2017-10-13,Consumer Discretionary,-0.0987188337316167,-0.0722876555457391,-0.1254658605327477,-0.11932008714632614,0.019750508758471286,24.01996244884177,-0.01050061030380788,-0.7887783104517183,0.015713055709140673
US-s-p500-ndsn-20220210-20220215-add-01,,US,S&P500,NDSN,Nordson Corporation,announce,addition,1,1,sp500-20220215,2022-02-10,2022-02-15,2022-02-10,Industrials,0.0170683716365877,-0.0008438462081274863,0.020917509308504913,0.0850611651271927,-0.016074636755265326,23.30078811616399,0.0451960291143529,2.950422407886453,0.019935115795230732
US-s-p500-ndsn-20220210-20220215-add-01,,US,S&P500,NDSN,Nordson Corporation,effective,addition,1,1,sp500-20220215,2022-02-10,2022-02-15,2022-02-15,Industrials,0.041562266024963906,0.017529003835824827,0.06022230590281462,0.1079336261033216,-0.06836985139448337,23.23898563660403,-0.045563415221249695,-1.9267418794467002,-0.006673595350959821
US-s-p500-ne-20150714-20150720-del-01,,US,S&P500,NE,Noble Corporation,announce,deletion,0,1,sp500-20150720,2015-07-14,2015-07-20,2015-07-14,,,,,,0.0,,,,
US-s-p500-ne-20150714-20150720-del-01,,US,S&P500,NE,Noble Corporation,effective,deletion,0,1,sp500-20150720,2015-07-14,2015-07-20,2015-07-20,,,,,,0.0,,,,
US-s-p500-nflx-20101217-20101217-add-01,,US,S&P500,NFLX,Netflix,announce,addition,1,1,sp500-20101217,2010-12-17,2010-12-17,2010-12-17,Communication Services,-0.0193735213148158,0.02666805041142151,0.18122979710053513,0.37384864039420707,0.08981271899197796,23.114504668407093,-0.013556090676648633,-0.12678714717753437,-0.006578362414986768
US-s-p500-nflx-20101217-20101217-add-01,,US,S&P500,NFLX,Netflix,effective,addition,1,1,sp500-20101217,2010-12-17,2010-12-17,2010-12-17,Communication Services,-0.0193735213148158,0.02666805041142151,0.18122979710053513,0.37384864039420707,0.08981271899197796,23.114504668407093,-0.013556090676648633,-0.12678714717753437,-0.006578362414986768
US-s-p500-nfx-20101217-20101217-add-01,,US,S&P500,NFX,Newfield Exploration,announce,addition,1,1,sp500-20101217,2010-12-17,2010-12-17,2010-12-17,,-0.014258019505840505,-0.0365838067407349,-0.04774282417871034,-0.057770290504099986,0.11616317257352793,,,0.9863880978266728,-0.0016504323633841859
US-s-p500-nfx-20101217-20101217-add-01,,US,S&P500,NFX,Newfield Exploration,effective,addition,1,1,sp500-20101217,2010-12-17,2010-12-17,2010-12-17,,-0.014258019505840505,-0.0365838067407349,-0.04774282417871034,-0.057770290504099986,0.11616317257352793,,,0.9863880978266728,-0.0016504323633841859
US-s-p500-nfx-20190208-20190215-del-02,,US,S&P500,NFX,Newfield Exploration,announce,deletion,0,1,sp500-20190215,2019-02-08,2019-02-15,2019-02-08,,0.0012559219662289997,0.0012559219662289997,0.0012559219662289997,0.0012559219662289997,-0.011196148167163633,,,1.4088707601502968,-0.0041865369020344
US-s-p500-nfx-20190208-20190215-del-02,,US,S&P500,NFX,Newfield Exploration,effective,deletion,0,1,sp500-20190215,2019-02-08,2019-02-15,2019-02-15,,,,,,-0.05950412927851634,,,,
US-s-p500-nktr-20180309-20180319-add-01,,US,S&P500,NKTR,Nektar Therapeutics,announce,addition,1,1,sp500-20180319,2018-03-09,2018-03-19,2018-03-09,,-0.054760145708908116,0.022780958633226614,-0.502717730835694,-0.35564455546511586,0.4162203704101284,24.729805231325646,0.009503691742591535,0.9020824060950812,-0.06748633319285896
US-s-p500-nktr-20180309-20180319-add-01,,US,S&P500,NKTR,Nektar Therapeutics,effective,addition,1,1,sp500-20180319,2018-03-09,2018-03-19,2018-03-19,,0.07349334669133609,-0.06305056262753098,-0.49285262070508556,-0.31181818703117575,0.25395668420921735,24.678337209934075,-0.013753606815976479,-1.367107885518763,-0.0012981365537011909
US-s-p500-nktr-20190920-20191003-del-02,,US,S&P500,NKTR,Nektar Therapeutics,announce,deletion,0,1,sp500-20191003,2019-09-20,2019-10-03,2019-09-20,,-0.10297582241088107,-0.12370759144545546,0.033576982859215454,0.019605208725989476,0.18871250263881678,23.05028039504938,0.002305990436126573,0.402817572559405,-0.0007323395446111325
US-s-p500-nktr-20190920-20191003-del-02,,US,S&P500,NKTR,Nektar Therapeutics,effective,deletion,0,1,sp500-20191003,2019-09-20,2019-10-03,2019-10-03,,-0.07629704892445492,-0.037354722351875744,0.12730453850842777,0.21177195384925238,0.021816110234677,22.896047372391106,-0.016819650992654752,-1.294006135425116,0.02443528375971376
US-s-p500-nlsn-20130701-20130708-add-01,,US,S&P500,NLSN,Nielsen Holdings,announce,addition,1,1,sp500-20130708,2013-07-01,2013-07-08,2013-07-01,,,,,,0.0,,,,
US-s-p500-nlsn-20130701-20130708-add-01,,US,S&P500,NLSN,Nielsen Holdings,effective,addition,1,1,sp500-20130708,2013-07-01,2013-07-08,2013-07-08,,,,,,0.0,,,,
US-s-p500-nlsn-20221006-20221012-del-02,,US,S&P500,NLSN,Nielsen Holdings,announce,deletion,0,1,sp500-20221012,2022-10-06,2022-10-12,2022-10-06,,,,,,0.0,,,,
US-s-p500-nlsn-20221006-20221012-del-02,,US,S&P500,NLSN,Nielsen Holdings,effective,deletion,0,1,sp500-20221012,2022-10-06,2022-10-12,2022-10-12,,,,,,0.0,,,,
US-s-p500-nov-20210903-20210920-del-01,,US,S&P500,NOV,Nov,announce,deletion,0,1,sp500-20210920,2021-09-03,2021-09-20,2021-09-03,,0.0295771539208109,0.08647820692522881,-0.09849890190606989,0.3161114854404085,0.012157999038230116,22.28778889972637,0.004196884038555166,0.3463320929821023,-0.00496528140689069
US-s-p500-nov-20210903-20210920-del-01,,US,S&P500,NOV,Nov,effective,deletion,0,1,sp500-20210920,2021-09-03,2021-09-20,2021-09-20,,0.004889471279530398,0.10234682977374308,-0.020251244026025968,0.5700437388023856,0.10844369949578336,22.293030442868538,-0.049135207683456444,-1.5005676813937079,0.008463727093064286
US-s-p500-novl-20110427-20110427-del-01,,US,S&P500,NOVL,Novell,announce,deletion,0,1,sp500-20110427,2011-04-27,2011-04-27,2011-04-27,,,,,,0.0,,,,
US-s-p500-novl-20110427-20110427-del-01,,US,S&P500,NOVL,Novell,effective,deletion,0,1,sp500-20110427,2011-04-27,2011-04-27,2011-04-27,,,,,,0.0,,,,
US-s-p500-now-20191118-20191121-add-01,,US,S&P500,NOW,ServiceNow,announce,addition,1,1,sp500-20191121,2019-11-18,2019-11-21,2019-11-18,Information Technology,0.0705808449788002,0.04044085550372645,0.2439951113839843,0.46088586179837887,0.06979428420186307,24.70518360820028,0.039232136923854646,1.6559866492697282,0.009060238537782966
US-s-p500-now-20191118-20191121-add-01,,US,S&P500,NOW,ServiceNow,effective,addition,1,1,sp500-20191121,2019-11-18,2019-11-21,2019-11-21,Information Technology,-0.010154927604463104,-0.03530313599496394,0.14690906242746204,0.3862295023902316,0.286305165385623,24.790102694706007,-0.04210943772374503,-1.5749758688192337,-0.006500259104284742
US-s-p500-nsm-20110921-20110923-del-01,,US,S&P500,NSM,National Semiconductor,announce,deletion,0,1,sp500-20110923,2011-09-21,2011-09-23,2011-09-21,,,,,-0.0419282195359762,0.0,,,,
US-s-p500-nsm-20110921-20110923-del-01,,US,S&P500,NSM,National Semiconductor,effective,deletion,0,1,sp500-20110923,2011-09-21,2011-09-23,2011-09-23,,,,,0.012063177365891808,0.0,,,,
US-s-p500-nvls-20120510-20120605-del-01,,US,S&P500,NVLS,Novellus Systems,announce,deletion,0,1,sp500-20120605,2012-05-10,2012-06-05,2012-05-10,,,,,,0.0,,,,
US-s-p500-nvls-20120510-20120605-del-01,,US,S&P500,NVLS,Novellus Systems,effective,deletion,0,1,sp500-20120605,2012-05-10,2012-06-05,2012-06-05,,,,,,0.0,,,,
US-s-p500-nvr-20190920-20190926-add-01,,US,S&P500,NVR,NVR,announce,addition,1,1,sp500-20190926,2019-09-20,2019-09-26,2019-09-20,Consumer Discretionary,0.005204989605289749,0.06924469832915536,0.001430916399093922,-0.10968804791015711,0.015632078229116164,23.01526373035267,0.05737430407677277,2.130228565987089,0.002530462958486305
US-s-p500-nvr-20190920-20190926-add-01,,US,S&P500,NVR,NVR,effective,addition,1,1,sp500-20190926,2019-09-20,2019-09-26,2019-09-26,Consumer Discretionary,0.033588028309878205,0.04351235008091131,0.00505488035389217,-0.021283877263703732,-0.00470223004692516,22.990220529494184,-0.06269668737827061,-1.868673140145832,-0.002514736091923195
US-s-p500-nwl-20230914-20230918-del-01,,US,S&P500,NWL,Newell Brands,announce,deletion,0,1,sp500-20230918,2023-09-14,2023-09-18,2023-09-14,,-0.0048069386557277015,-0.291365862413976,-0.10214378558857574,-0.25032072275942385,-0.07836859931831419,22.110264860897974,0.03975063790370473,1.3175489227418726,-0.008509900675569677
US-s-p500-nwl-20230914-20230918-del-01,,US,S&P500,NWL,Newell Brands,effective,deletion,0,1,sp500-20230918,2023-09-14,2023-09-18,2023-09-18,,-0.049540889621727105,-0.2956008735261422,-0.16332360503741417,-0.2733900120408589,-0.07600961564536513,22.117668352714183,-0.05037471795716534,-1.6144527607053032,-0.01748498405630649
US-s-p500-nws-20150918-20150918-add-01,,US,S&P500,NWS,News Corporation Class B,announce,addition,1,1,sp500-20150918,2015-09-18,2015-09-18,2015-09-18,Communication Services,0.0078381715823452,0.08962159260680239,0.0267135956943037,-0.049161983787720104,-0.11008941800601546,22.693939664247342,0.0056395103358515076,1.0983021552064471,0.002317150226562017
US-s-p500-nws-20150918-20150918-add-01,,US,S&P500,NWS,News Corporation Class B,effective,addition,1,1,sp500-20150918,2015-09-18,2015-09-18,2015-09-18,Communication Services,0.0078381715823452,0.08962159260680239,0.0267135956943037,-0.049161983787720104,-0.11008941800601546,22.693939664247342,0.0056395103358515076,1.0983021552064471,0.002317150226562017
US-s-p500-nwsa-20130620-20130701-add-01,,US,S&P500,NWSA,21st Century Fox,announce,addition,1,1,sp500-20130701,2013-06-20,2013-07-01,2013-06-20,Communication Services,-0.008922724283468103,-0.021550031257214594,0.037718696786240166,0.020031534225207905,0.0,22.877527886737422,-0.04262603154591642,-1.2993185122440387,
US-s-p500-nwsa-20130620-20130701-add-01,,US,S&P500,NWSA,21st Century Fox,effective,addition,1,1,sp500-20130701,2013-06-20,2013-07-01,2013-07-01,Communication Services,0.003622580873002497,0.002634684317421882,0.05246863188968376,0.021137132318739302,-0.03481024081272066,22.842097437686096,0.012383737623042294,0.5027383567478765,0.014674877821793917
